tenor,size,rfq_priority,original_issue_size,spread_from_market_mid,win,direction
10,17833879.697196517,2,49464647.76696688,2.5365623573398963,1,sell
1,1223951.757409295,2,4552210.106126341,7.534156125899809,0,buy
3,1212690.1905757068,3,16198304.065196846,6.15149306630858,0,buy
1,4532013.804844966,1,23553177.610907964,7.995376700619822,1,sell
7,3986028.0509879896,2,5794715.672111617,4.545295481075719,0,sell
2,3437568.533436145,2,8230368.484440304,7.21053809394001,0,sell
30,6826967.703208597,1,13438352.586804109,-6.714102421678156,1,buy
10,3506846.331740714,2,7527551.298040348,2.8780644120874306,1,sell
2,2121487.3015083894,3,5647303.255436708,6.683760751890436,0,buy
2,3355671.8224340244,2,18018130.807413444,6.971842230281723,0,buy
10,45324509.88905325,1,47651264.23928671,3.0573667003546667,1,sell
3,4994239.484354583,1,21035319.218356837,6.710937452641129,0,sell
30,5695786.060936171,2,44476164.46088564,-7.062058724166599,1,buy
7,9539654.456897281,1,18665090.69698128,4.8888574579471396,1,buy
1,46845348.00383579,1,57780087.1667645,7.6463125886920835,1,buy
5,2573198.6902487422,2,3882726.100426698,5.674026217876395,0,sell
1,14370698.248058336,2,43795959.5864116,7.346347625419279,0,buy
5,16460253.443496246,1,19514944.041893873,5.764418469957943,0,buy
1,10760339.327535553,2,21850899.47208385,7.331736734981786,0,sell
10,1414138.4868242939,3,47490927.58526295,2.7889214916998135,1,buy
7,14124910.133384287,2,24398945.48821101,4.280990741207958,1,sell
30,1284975.9267175945,1,18316741.9021989,-6.493143561271407,1,sell
5,10299792.60458914,3,16009116.395582084,4.968022009822008,1,sell
30,18052037.867870536,1,19318405.371182285,-6.673664600439347,1,sell
30,2282608.951052082,1,24934130.00374557,-6.498704264105936,1,sell
30,26908565.48344376,3,28055297.614572305,-7.656659464990372,1,sell
20,1126082.4890858396,2,16628400.247429024,-1.7404776061479508,1,sell
3,27140181.309396606,1,28233994.27051277,6.625966098753898,0,sell
1,6054597.108717238,2,35230931.750099316,7.401788050915629,0,sell
30,2342477.2581502968,2,4195236.108413172,-6.852463540162573,1,buy
1,1687660.382685695,3,9164737.240579987,7.146475160219916,0,sell
30,41652424.19254805,1,51992914.57418241,-6.8543161994588635,1,buy
5,1328790.9256604223,3,7317813.123273997,5.382413064333519,0,buy
3,2178982.531149537,3,5971669.041412896,6.1758138158313525,0,sell
3,3898878.8013113644,1,10133390.680998053,6.825100702794669,1,sell
10,11317758.01450945,1,14699076.079159163,3.441290969573711,1,sell
20,8425597.376794875,3,13976412.027916528,-2.5970507357147214,1,buy
10,1634799.6077973412,3,5706561.803764646,2.6951406457490417,0,sell
10,3106269.6528008594,3,12267736.438816147,2.4252315992127267,0,buy
10,2544673.678302545,1,5081121.980457071,3.5942764715405815,0,buy
10,2305700.556666556,1,50135419.77619874,3.3283055763904756,1,buy
10,4994843.6127978,3,12090017.227775125,2.6020789957112447,0,sell
7,15708268.646290526,1,17845618.154057834,4.707999931799993,0,sell
3,2341240.397746818,1,8805549.24349496,6.9617211349958765,1,buy
10,4197361.917252801,1,33846584.90495786,3.325774570305287,1,buy
30,4614843.549862666,2,5703896.72967348,-6.990486300989682,1,buy
3,45600578.687348776,2,59874459.45473094,6.28839990206632,0,buy
3,41874487.47298374,3,50405112.45305022,5.701912507248718,0,sell
2,22877562.60268043,2,24818778.97906465,6.5543599012834415,0,sell
7,2573779.0278214538,3,27056966.024820417,3.973871887304451,1,buy
10,1304948.4498374371,3,5538685.765227887,2.740352585888436,1,buy
1,3454702.261132965,1,6610875.507514529,7.864218109147087,0,buy
5,2839722.7242714413,3,28364376.55320117,5.12280829088379,1,sell
20,7236903.121305673,3,19394140.606610935,-2.4749531948487817,1,sell
30,20957351.17333369,3,54540022.51892916,-7.714999289566744,1,buy
1,28725323.42366127,3,40478452.85258578,7.061020367196349,1,sell
7,27252022.501290705,1,45391592.15250664,4.631326455396805,0,sell
5,4083927.1816733615,1,30453098.876021665,5.974389679269546,0,buy
7,14709250.208120702,3,15948049.645546472,3.8720190247624258,0,sell
30,3400133.098927899,2,24220285.444604352,-7.00265941233695,1,sell
3,1269044.031969925,2,12301416.203704296,6.604075566846906,0,sell
5,15557447.437313633,3,16869924.315914083,4.886587636751511,1,sell
3,1039194.2068562981,1,8351572.219617393,6.941710343279265,0,sell
30,4956657.862416473,3,6337340.301565904,-7.606172244374214,1,sell
1,3627483.9419804267,3,21424706.052664746,7.040358091613189,0,buy
30,15067029.536076056,1,23548868.432381295,-6.910664003490978,1,buy
1,20036786.66383371,2,61732637.17485064,7.178283287173179,0,buy
5,3285849.478792925,3,5332961.002426096,5.08388716910789,0,sell
5,23929297.674736224,1,34635431.24734664,5.5841200756682,1,sell
10,3157590.159069851,1,5445672.7675651405,3.5049118527246206,0,sell
7,5731853.711084044,3,16779709.32543353,4.109502297276915,0,buy
10,17186311.140923023,1,34081387.85006069,3.1609254660364106,1,buy
7,15040098.64967218,3,31912363.712241367,4.082767549419886,1,sell
10,47589311.062962264,2,71843472.36331634,2.5609208392436837,0,sell
3,2412913.9057335593,3,30606883.983813565,6.248138328888837,1,sell
5,13343146.932773907,2,14696098.79610602,5.353175007256307,1,sell
1,10860036.23621393,1,14690052.369290289,7.712460430292853,0,sell
7,35869458.89266831,3,50572275.87968232,3.737945242659792,1,buy
30,1843548.5890337145,1,8875617.967668483,-6.537931006723262,1,buy
7,18935750.78833403,3,21044149.363662533,3.924785405261339,1,sell
1,9235732.23944023,1,17926076.496569194,7.883918406426362,1,buy
10,2928525.931597265,2,7851425.237962773,3.038858287318811,1,sell
7,6398095.057038124,3,10997094.259679325,3.8286001632717914,1,buy
20,3690425.3647565916,1,27445001.025864515,-1.5456469274074713,1,sell
3,9643531.300861463,3,14569564.596927807,5.934503780761705,0,sell
5,32388092.549579963,3,33497127.955711413,4.661092049136381,0,sell
1,9273252.639903618,2,10528264.618848154,7.365945817677629,1,sell
5,11837975.58142468,1,40330632.13704846,5.686176963869859,0,buy
20,7609165.5335767465,3,50467171.63659942,-2.6208940438972705,1,sell
7,1221598.977981523,3,15998617.352376113,4.247175847911779,1,sell
7,2486678.866190056,3,6646271.516866278,4.301387249616502,1,sell
30,6853243.776819308,3,46176890.20792594,-7.481023546579084,1,sell
20,3365739.048633385,3,16734235.420746312,-2.383567092301435,1,buy
1,2036155.306511818,1,29231675.71086869,8.03561435740616,0,buy
30,7186320.407064704,3,27192312.47648663,-7.4789349252230695,1,buy
3,3535445.5759336436,3,7942478.803538035,6.0782421334240055,0,sell
30,2744840.693084637,3,9250640.27510849,-7.335359634037182,1,buy
2,6141823.144831355,1,8213075.175028669,7.330020839562945,1,sell
1,1684402.8071783162,3,4818577.485221848,7.005273887286295,1,buy
2,37688788.04852963,3,58678774.49391243,6.296273443112767,1,buy
20,29798872.84844487,2,62823845.932882294,-2.3161241260956906,1,sell
10,15930380.518234888,2,32945559.760784663,2.829569307598786,0,buy
2,1515144.6864683465,3,7685585.023758637,6.734363775113495,0,sell
3,20806171.904566895,3,22208910.19814253,5.799396448536008,0,buy
30,23588225.191665184,2,24837772.941129718,-7.380142343950859,1,sell
10,20156218.420344792,1,24481037.119718965,3.155458779404632,1,sell
30,1561797.1419055862,1,7699688.365471466,-6.452667087810033,1,sell
2,12415959.9955445,2,23252176.31629787,6.94863178152906,0,sell
30,26151271.037514016,3,27176983.192776125,-7.748892913234467,1,buy
20,9569871.59412957,2,57599530.62202701,-2.038761033848054,1,sell
10,12537955.990680777,1,16690566.955023922,3.291621836944764,0,buy
20,6008219.667922732,2,33606841.43693285,-2.151948933502891,1,sell
2,7911482.605382013,1,16019083.953834089,7.144449976366582,0,sell
20,1143945.2812360497,3,2809706.39930394,-2.1191586032555865,1,sell
3,12178085.202347627,3,34826611.5942425,5.962546005942849,1,sell
2,1375233.274015243,3,17443717.41762519,6.833194081435481,1,buy
2,5483738.633610972,1,13355974.31211457,7.353865509163575,0,buy
2,3142043.7837523487,2,10627361.999874784,6.922156353666026,0,sell
1,8446284.909669144,3,9854358.088805107,6.990757870664986,0,buy
30,1685273.34612426,1,14694985.599102,-6.414911971143573,1,buy
1,14965161.005822437,3,50297971.67298576,6.662397817488317,1,sell
1,22423363.350921724,2,23863555.10767346,7.270966932849788,0,buy
3,1894673.1916589332,3,4698156.989019554,6.284840980279289,0,sell
10,1503920.2479426323,1,35622754.300910816,3.630589862181017,0,sell
30,1766958.86997123,1,4808486.553495023,-6.441596651264227,1,buy
20,30918144.148334876,3,43831249.18255549,-2.768365313833292,1,buy
7,7895464.993691984,3,15998356.42637264,3.976577040335173,0,sell
2,6221031.729593024,1,16528279.44577511,7.1718999970173005,0,sell
20,1518099.2991282535,3,6604526.954964859,-2.1589694360425495,1,sell
2,12693347.556122562,3,15926874.692847863,6.489434785508216,0,buy
3,29833573.062526625,3,31042658.184145987,5.74577775889755,0,sell
2,25530713.377152786,2,43917718.22854012,6.762749294414107,0,sell
1,11578389.936617875,2,30096233.57642465,7.386462829624183,0,sell
30,1342444.319570433,2,15131766.333175385,-6.954904268418705,1,sell
7,1552241.0975480261,3,13954891.42918337,4.4361030122430325,0,sell
5,1212758.954742338,1,3807345.11440852,5.986477339374198,0,buy
2,2738101.0107132606,3,3829449.3005097257,6.433495754436106,1,buy
20,1700140.3058025138,3,25358422.153190378,-2.2411678423275507,1,buy
1,2765755.725249873,2,9595896.267002517,7.577667022516317,0,buy
5,4510265.280965934,1,7831570.441273146,5.8294736497573405,0,buy
7,40003635.80102922,2,41493611.72931318,4.155212137264915,1,sell
5,10889567.140726391,1,12167659.09688589,5.655313446676478,0,buy
1,26217749.901020013,3,30132590.610929597,6.628305393040672,1,sell
30,16101483.534205722,3,39394414.22458452,-7.528679623937163,1,buy
30,1552885.5335768794,3,37934678.018048584,-7.236973196842732,1,buy
10,17795356.632043295,1,51180532.61170477,3.121301171187422,1,sell
30,2933490.918024405,2,39497501.18381407,-6.7905361133453646,1,buy
10,12184986.758759905,2,47034613.43799704,2.787037405976025,1,buy
5,3795632.580621669,2,11661362.649951596,5.5546755909027885,0,sell
3,49546758.79241197,1,51906044.780369826,6.403442764710855,0,buy
20,2803922.8398428857,1,25495109.391530957,-1.7787840597970153,1,buy
20,2980123.7401184915,3,5287359.285284573,-2.3060298021726338,1,buy
5,38122752.19134175,2,40967063.63193467,5.200039675163435,0,sell
2,1101209.892791428,1,3591741.720474408,7.776673058995582,0,buy
2,15263484.59657812,2,22761384.81636954,6.66952918556054,0,buy
30,17072919.052212995,2,20594804.961206187,-7.402938664953512,1,sell
20,26362228.21119278,1,28189934.912982523,-1.963228741688992,1,buy
20,45242142.13591153,1,51129603.004388355,-1.929270346341343,1,sell
10,45448378.884550914,3,75979460.15390238,1.9956800089552535,1,sell
3,1290931.663311438,3,10609564.199773742,6.268805565041816,1,sell
1,24904645.12743746,3,55969251.01459652,6.760670113171846,0,sell
2,12533177.512089623,2,14684873.782714337,6.772290874155558,0,buy
20,12583888.711302275,2,14505579.91792344,-2.2761252616457766,1,buy
10,1652200.2189420124,3,11155802.907871326,2.8340120352169964,1,sell
7,12724727.567448081,2,18850796.874452557,4.150444279507973,0,buy
10,46688340.14218654,2,59919975.2535914,2.7053414904794053,0,buy
2,35412158.471395224,2,57801797.023937136,6.701291579245824,0,buy
2,5572753.338181534,2,24472176.947466306,6.888701718819949,0,sell
10,1169150.469364908,1,41060016.99156318,3.7301407890417444,1,buy
1,4125967.210596186,1,8875224.447691277,7.693831891089548,0,sell
5,25352007.302788798,3,27594055.190268524,4.9040583112988845,0,sell
2,15553421.136716278,3,24182889.686284356,6.269027326377624,0,buy
10,6031302.242768174,2,7573532.5711451005,2.8785972910610385,0,buy
20,1240554.5199648375,2,4336186.996703009,-1.8019056980965615,1,sell
10,5312284.645656806,1,7567539.208457347,3.4485004691829486,1,sell
3,6264108.967032567,2,10982021.223629959,6.323004982104968,0,sell
5,37808373.77381116,2,39353463.21589982,5.199914896996159,0,buy
7,12279652.026014064,3,13412308.388432479,3.8714656946228123,1,sell
1,3384456.660723533,2,16442355.894818297,7.4275820429238735,0,buy
30,7807283.934547371,1,18691438.71905532,-6.879647006827534,1,buy
7,1294869.4559201293,2,17271330.49431123,4.622395252577352,0,buy
5,44912192.7892566,2,58154899.27292878,4.988450805988284,0,buy
5,4090072.187625752,2,5653879.483268313,5.361728246924576,0,sell
5,6484586.712413693,2,9607315.654132437,5.364581815644975,0,sell
7,4014364.6093852855,2,5674187.787928932,4.463055091550135,1,sell
20,14439992.14788337,1,41491085.651696324,-1.8643570050090101,1,sell
5,13338671.373250019,3,31915300.32329994,4.909597317552102,1,sell
10,16417655.901369546,2,18617481.91303703,2.9393161631608145,1,sell
7,2854744.8882664335,3,6655537.40020787,4.072041521276373,1,sell
30,3438042.815199262,3,47316351.34937665,-7.478754240603824,1,buy
5,1632292.8739303097,1,11852481.865349073,5.931252183228628,0,sell
10,12992471.705602087,3,35961325.78083973,2.1280215343325826,1,buy
20,1168460.7422030387,2,3983809.692801442,-1.8873529451538023,1,buy
3,10362018.424825346,2,12636453.848299298,6.519529341812717,0,sell
20,30032205.101890672,2,51503159.42384046,-2.314821833336163,1,sell
30,32620987.125205085,2,47252078.69007693,-7.37493192778169,1,sell
5,5792975.418955499,1,20146583.219311833,5.883140243891008,0,sell
30,6030359.302395774,3,14718154.56791258,-7.518564183406894,1,buy
7,1351351.5160168349,1,10419167.525058996,5.177664676896162,1,buy
2,13791441.391846078,3,31571287.341408804,6.385040787629037,1,buy
5,24848210.699927375,1,27723795.08414249,5.747118474172213,0,buy
2,2604123.6347657093,1,6579177.718648585,7.479468202012988,1,sell
10,5197297.303567176,1,35458398.493819274,3.400165813148331,1,buy
3,26617230.873873007,2,29964978.508829776,6.181463119075329,0,buy
1,30917286.09469846,2,39392751.877012804,7.270647522197567,0,sell
30,2589139.748888135,1,18212101.633284125,-6.376247311086614,1,sell
20,8617930.618875643,3,58603228.82282734,-2.476663084404837,1,sell
3,2123440.4640602185,3,7613119.019432129,6.166375839368239,0,buy
5,1489666.2015858467,2,6826908.957695712,5.7363544607681565,1,sell
2,35315584.79658072,1,62326069.80995465,7.006230824751885,0,sell
20,24775226.753392495,2,48138066.1992195,-2.1506086763438876,1,buy
2,19555841.128990814,2,37017117.80979415,6.693230786836159,1,sell
7,1210187.0822500866,2,7333877.953868956,4.663478103558218,0,buy
2,27131256.711156305,1,30682356.270042423,7.180731319885359,0,sell
7,5549115.2594183665,1,16368805.57985819,4.63278962041194,1,sell
10,3816972.615095542,2,34625936.43104412,3.026047713169738,1,sell
20,8480997.700583814,1,40214016.718761615,-1.7119606582842186,1,sell
20,1429573.270006438,3,2958319.6223325594,-2.30131959385833,1,buy
1,19298332.78619243,3,24640952.761110596,6.813586805295804,1,buy
5,9762020.719772957,2,15921566.166931713,5.266030927020267,0,buy
7,2074965.9658598562,3,47882739.668359965,4.091868255100553,1,sell
1,2088338.3373596636,2,16275590.597709704,7.545583642843066,1,buy
2,2056046.4991832033,2,6975302.763102332,6.989864343966054,1,buy
2,1249813.8890478981,2,2357129.8671993725,7.2168190251026845,0,sell
1,9969007.76043542,1,19101144.96582277,7.67539525973527,0,buy
20,26774806.871605363,1,28231037.63268119,-1.8243610506180756,1,buy
2,1070850.7389275818,1,27234929.49069812,7.494855676538469,0,buy
30,1211315.911087005,1,20200514.309612263,-6.558231360457316,1,sell
10,9399819.615249684,2,15458684.245422602,2.8344254865541343,1,buy
10,24677353.829910688,1,30037988.85955472,2.992550750218193,1,sell
30,3590207.702487003,3,37052214.740772575,-7.40974341467452,1,sell
1,3926308.1061581126,3,7017187.682505988,7.011344551627012,0,buy
30,10308009.531026203,1,12956982.008807784,-6.883920861839323,1,buy
7,2923340.9717870434,3,42338952.27722525,4.010643310526543,0,buy
7,1109703.1423512304,3,24817129.095666334,4.4014099666474795,1,sell
1,17747255.37243331,1,42533930.08824524,7.728965248073144,0,buy
30,11560069.23913775,2,13706062.903631868,-7.306424075451177,1,sell
7,9698108.134883476,2,11449791.441416144,4.27225953960384,1,buy
20,18201160.856574513,2,19308354.093623035,-2.0963877703190965,1,sell
30,14034499.811384898,1,16562204.962273227,-6.8080573298919616,1,buy
20,2237625.0864364547,2,22906956.225907527,-1.95785189532093,1,sell
7,3970587.0869903145,2,6528101.402760171,4.499251953784547,0,sell
10,1637786.7299604549,3,18964835.94265479,2.750693901051323,1,sell
7,1661969.963732682,2,4341043.205412214,4.62100820514434,0,buy
20,14087576.587656232,1,18782084.733276717,-1.8859802662584624,1,sell
3,28756486.83908821,2,75569138.27427873,5.985991040043233,1,sell
5,43216917.013913795,3,45822637.26461354,4.720355007183724,1,sell
2,11682691.403622674,3,16042248.865143184,6.238051959785231,1,buy
30,2054861.8354244356,3,5302279.048146626,-7.359350985269501,1,sell
3,1511808.4480401762,3,3047307.5384009937,6.171082064727875,0,sell
7,24044149.444972694,2,30841121.005539805,4.1397900836878305,0,buy
10,9622543.723633554,3,14021848.780810975,2.495185098842156,1,sell
1,11231757.153687002,3,26388026.519071065,6.907698049340259,0,buy
7,21265747.273156364,3,45760249.091478564,3.878456976903383,1,buy
10,15661989.001432227,2,24069432.15996591,2.598352042954782,1,buy
5,26164927.84797318,1,27299156.86946052,5.674986956864748,0,buy
7,1245964.7025893282,3,12505760.599514114,4.35826752600809,0,sell
20,18621520.499324996,3,19863479.298668046,-2.653517511401642,1,buy
